hr_estimated_bpm,sdnn_ms,rmssd_ms,pnn50_pct,lf_power,hf_power,lf_hf_ratio,motion_mean,motion_std,temp_mean,target_hr_bpm
76.46017699115045,30.17039443920619,19.136638615493577,0.0,1e-06,0.0,1.0,0.982476380820935,0.04324443392259594,33.508038414867315,72.0
79.63133640552996,20.54194369131811,13.531646934131853,0.0,1e-06,0.0,1.0,0.9777912457809945,0.04222731221523092,33.50884798802855,73.25600878989623
81.52866242038216,24.65583412196797,11.646187382811403,0.0,1e-06,0.0,1.0,0.9760990766918152,0.04113202656556978,33.51464955417356,74.50825088903973
84.02625820568927,19.825902406952377,10.416666666666666,0.0,1e-06,0.0,1.0,0.973434690302417,0.04130560604847724,33.51589282475952,75.7529742843951
86.68171557562077,19.825902406952377,10.416666666666666,0.0,1e-06,0.0,1.0,0.9763043823880084,0.043654390278979056,33.5209744834725,76.98645625995294
88.73949579831933,23.1669125430399,14.823176532039279,0.0,1e-06,0.0,1.0,0.9788046578871147,0.04402608111312143,33.53121176241798,78.2050179007315
90.83870967741936,21.164296059305883,23.175620272173948,0.0,1e-06,0.0,1.0,0.9821257371957753,0.044113246648582426,33.537317249440406,79.40503842400459
92.63157894736842,18.079434746246953,23.696485762661094,0.0,1e-06,0.0,1.0,0.9835107518640381,0.04247939913417599,33.545607959295964,80.58296928122681
94.62012320328542,16.210806768214493,22.09708691207961,0.0,1e-06,0.0,1.0,0.982644415253106,0.04107135009020566,33.55200401358046,81.7353479750317
96.40167364016736,14.023866685246103,13.325044772225652,0.0,1e-06,0.0,1.0,0.981737700920324,0.04110530980054858,33.55250678278564,82.85881153680317
97.8343949044586,14.440802742720594,12.4644380502729,0.0,1e-06,0.0,1.0,0.981854928501612,0.04039827190325355,33.55606915630521,83.95010961165974
99.52483801295895,10.001491859203917,12.4644380502729,0.0,1e-06,0.0,1.0,0.9824717519148158,0.040490382389176044,33.55919178982734,85.0061170992412
100.6113537117904,8.637043724883855,11.539827279312444,0.0,1e-06,0.0,1.0,0.9835014462000036,0.041106800402199876,33.56026484274493,86.02384630043896
101.72185430463576,11.276372445109878,14.89785295696238,0.0,1e-06,0.0,1.0,1.0863862254148933,0.23800949180658476,33.567521361072295,87.00045852216293
102.50513347022587,9.911311600042454,16.26301562082916,0.0,1e-06,0.0,1.0,1.2484203446128106,0.31912249431025475,33.5727397530229,87.93327509437484
103.5505617977528,10.001491859203917,16.98616582826903,0.0,1e-06,0.0,1.0,1.4091651702434818,0.31014689443735083,33.576848978583286,88.81978775593855
103.78378378378379,10.615097195105585,19.661027175184245,0.0,1e-06,0.0,1.0,1.573379519356414,0.19632170468835966,33.58512630474901,89.65766836832852
104.25339366515837,8.637043724883855,16.319780245846673,0.0,1e-06,0.0,1.0,1.6345912438410428,0.05619230599231198,33.587660914028575,90.44477791888984
104.43514644351465,8.994368718206589,16.26301562082916,0.0,1e-06,0.0,1.0,1.6356810576474876,0.05467892957989752,33.58942823693093,91.1791747781475
104.01805869074492,7.703228884244292,13.325044772225652,0.0,1e-06,0.0,1.0,1.6361240617078232,0.05535115419359558,33.59325584661822,91.85912217860614
104.0,7.409151445876174,11.933790872280834,0.0,1e-06,0.0,1.0,1.6331389868163302,0.05468286532949155,33.59664363016229,92.48309488555374
103.5505617977528,7.703228884244292,13.325044772225652,0.0,1e-06,0.0,1.0,1.6336372492404698,0.051497671979416515,33.60084883668179,93.04978503357196
102.9278350515464,7.211538461538462,7.8125,0.0,1e-06,0.0,1.0,1.6338883924845595,0.05135052226172354,33.60634216921777,93.55810710574757
102.29508196721311,7.789351800970986,7.8125,0.0,1e-06,0.0,1.0,1.635649978460723,0.05224841703441505,33.612445027904954,94.00720203596327
101.05263157894737,9.021097956087901,10.534372850988158,0.0,1e-06,0.0,1.0,1.6367318497595043,0.05170212670975602,33.614462233004744,94.39644041810702
99.95661605206074,7.703228884244292,8.159890122923336,0.0,1e-06,0.0,1.0,1.636604501969234,0.053418473794838384,33.620730744871224,94.72542480956251
98.46153846153847,11.048543456039805,9.422229518055113,0.0,1e-06,0.0,1.0,1.6354505387331246,0.053783951863050176,33.626437801102284,94.99399111991913
97.01052631578946,13.46885473019349,8.159890122923336,0.0,1e-06,0.0,1.0,1.6340936631422747,0.05077144942848319,33.62709449974366,95.20220907944893
95.60165975103735,14.023866685246105,12.4644380502729,0.0,1e-06,0.0,1.0,1.6335095648988363,0.05062849608634366,33.632979105851604,95.35038178552996
93.45132743362832,15.560299929124039,13.07281291459493,0.0,1e-06,0.0,1.0,1.633621517480519,0.051071529540843486,33.63550430996388,95.43904432883421
91.62689804772234,16.926669442916168,14.823176532039279,0.0,1e-06,0.0,1.0,1.6328406366233807,0.053327338053875094,33.64061380351365,95.46896150473027
89.87234042553192,20.088260829163282,18.4877493221863,0.0,1e-06,0.0,1.0,1.63322064723129,0.05275040584752259,33.64741931961207,95.44112461896029
87.45341614906832,21.54225978423736,19.764235376052373,0.0,1e-06,0.0,1.0,1.6306954786730032,0.05413973979712626,33.64968217607759,95.35674740022587
85.52338530066815,20.3125,19.48779888944761,0.0,1e-06,0.0,1.0,1.6290466185959125,0.05405298717620448,33.65797365603619,95.2172610358416
82.93736501079914,22.152260748059103,18.77891289304161,0.0,1e-06,0.0,1.0,1.6325059932476753,0.053838591356089024,33.66213046332825,95.02430835007576
80.50314465408805,26.192272834750327,15.625,0.0,1e-06,0.0,1.0,1.6325658195894266,0.053057379658707916,33.664981223059414,94.77973714818093
78.19004524886878,22.6361194625092,15.625,0.0,1e-06,0.0,1.0,1.637261472539652,0.05232767396809481,33.67006133224584,94.48559275241013
76.03960396039604,23.4375,16.703827619526525,0.0,1e-06,0.0,1.0,1.6386834054351689,0.050672900322787484,33.671368424611316,94.14410975950203
73.22033898305085,32.2000642204712,19.136638615493577,0.0,1e-06,0.0,1.0,1.6396768747451553,0.04835774255900152,33.678132783833554,93.75770305219199
70.78341013824885,32.91464755147015,27.063293868263706,0.0,1e-06,0.0,1.0,1.6397667458973835,0.05017007787523827,33.68443336980278,93.3289581002491
68.87892376681614,32.91464755147015,27.063293868263706,0.0,1e-06,0.0,1.0,1.6362626349049254,0.04988641282624901,33.68943849741531,92.86062058934296
66.37037037037037,29.443986514002052,27.80489128133154,0.0,1e-06,0.0,1.0,1.6372120268846162,0.04926005259411169,33.69819951077658,92.35558541869719
64.1527446300716,31.724710722214052,21.156350012072814,0.0,1e-06,0.0,1.0,1.6358029612575105,0.051370752606037615,33.70068746125226,91.81688511097663
62.07852193995381,35.85352322368083,24.705294220065465,0.0,1e-06,0.0,1.0,1.6364896879518869,0.04957506145488227,33.70723804666625,91.24767768017588
59.733333333333334,40.671578478322765,28.5272165367274,0.0,1e-06,0.0,1.0,1.6405602857987964,0.04887226533880016,33.713199186560345,90.65123400541442
57.80645161290322,39.046552867267636,27.063293868263706,0.0,1e-06,0.0,1.0,1.6395596936076147,0.04984975352158127,33.71654888259589,90.03092476049402
55.767634854771785,32.80566619798899,27.80489128133154,0.0,1e-06,0.0,1.0,1.6369364816520435,0.04903544250857865,33.71938326082413,89.39020695082752
54.33962264150943,29.46278254943948,30.45873232752801,0.0,1e-06,0.0,1.0,1.6350339908114628,0.049816727624491,33.72087871013026,88.73261011089619
52.48291571753986,43.65378805791722,34.232659844072884,0.0,1e-06,0.0,1.0,1.6319660919305172,0.04917452899398767,33.72563430103037,88.06172221673381
50.97345132743363,38.97559777889523,40.745015032516555,16.666666666666664,1e-06,0.0,1.0,1.6357418249353373,0.050186403692079065,33.72771067118417,87.38117536905891
49.6124031007752,28.980057798424074,36.643873123620544,20.0,1e-06,0.0,1.0,1.635540623211112,0.04883952859370208,33.73273961286411,86.69463130358248
48.85496183206107,28.980057798424074,33.14563036811941,20.0,1e-06,0.0,1.0,1.6375229209644284,0.04966070700166651,33.738999517382524,86.00576678569962
47.880299251870326,22.963966338592293,33.14563036811941,20.0,1e-06,0.0,1.0,1.6386842448590975,0.05182366335136954,33.7387771481709,85.31825894722996
47.64267990074442,21.19478119726646,40.59494080239556,20.0,1e-06,0.0,1.0,1.6326938885127378,0.05283262850649164,33.741743912365635,84.63577062310051
47.05882352941177,15.934435979977453,25.911131174651562,0.0,1e-06,0.0,1.0,1.635397798172673,0.0547063680536188,33.7480471707433,83.96193574586351
47.29064039408867,11.692679333668567,13.531646934131853,0.0,1e-06,0.0,1.0,1.6317350687949892,0.055830401421090886,33.754002683545465,83.30034485571508
47.05882352941177,25.387620014487375,46.21937330546575,20.0,1e-06,0.0,1.0,1.634270494500071,0.0546477903964356,33.76528849696729,82.65453078322257
47.407407407407405,29.646353064078557,46.21937330546575,20.0,1e-06,0.0,1.0,1.6381942272142709,0.05278987914108223,33.770078882971625,82.02795456128818
48.36272040302267,37.759518667483036,42.790824805091106,20.0,1e-06,0.0,1.0,1.6385861114351346,0.05262076226105063,33.77147937586001,81.42399162197069
49.54838709677419,21.631832976349155,22.09708691207961,0.0,1e-06,0.0,1.0,1.642888273983559,0.049376856266235905,33.773852164524484,80.84591833266259
50.86092715231788,30.922765851661243,22.09708691207961,0.0,1e-06,0.0,1.0,1.640283298518228,0.048993909805441924,33.77822427810588,80.29689892478126
52.17391304347826,36.443449342783126,32.211762700137974,0.0,1e-06,0.0,1.0,1.6381645624249848,0.05008993164339817,33.78421077951763,79.77997286658241
53.957845433255265,42.71150902827272,29.646353064078557,0.0,1e-06,0.0,1.0,1.6370211293790027,0.04901638335319237,33.793092523465816,79.29804272995192
56.058394160583944,40.09063624567878,29.646353064078557,0.0,1e-06,0.0,1.0,1.6366421297352374,0.05148279128270305,33.79743262181002,78.8538625990817
58.47715736040609,35.70653437708877,25.194555463432966,0.0,1e-06,0.0,1.0,1.6366934448308288,0.05368819343126039,33.79661972166511,78.45002706679716
61.79310344827586,50.40888299391167,27.063293868263706,0.0,1e-06,0.0,1.0,1.6383695152351174,0.052544023095718095,33.80030277592196,78.08896086198362
63.86694386694387,50.89380554998196,28.931878117892232,0.0,1e-06,0.0,1.0,1.6392965997744509,0.052303861232080855,33.8010890893522,77.7729091490687
66.78260869565217,44.879395676078346,26.411070460266142,0.0,1e-06,0.0,1.0,1.6356110498447536,0.053777300331952965,33.80632914207874,77.50392853786481
71.27610208816705,40.92251335890032,24.349803827311863,0.0,1e-06,0.0,1.0,1.6354389582341213,0.05370627660197122,33.81212995055739,77.28387883927236
74.38256658595641,37.41649230599222,17.717084672307525,0.0,1e-06,0.0,1.0,1.6342815090203757,0.05391404707462212,33.81442485966146,77.11441559940008
78.0135440180587,40.86320241645771,17.469281074217108,0.0,1e-06,0.0,1.0,1.6349109458396383,0.0528009736220747,33.819238232497185,76.99698344158716
81.87633262260128,37.92081593597374,15.625,0.0,1e-06,0.0,1.0,1.637382337706201,0.05144747627647294,33.82403501320809,76.93281024262248
86.68171557562077,37.00849775727191,19.48779888944761,0.0,1e-06,0.0,1.0,1.6398727107701445,0.050884473614119206,33.83150027020075,76.92290216616422
91.62689804772234,34.90967536205826,19.136638615493577,0.0,1e-06,0.0,1.0,1.6402899876404988,0.05032500869170179,33.838045349807786,76.9680395729798
96.0,31.25,17.81524101717403,0.0,1e-06,0.0,1.0,1.638397382338518,0.0508238653098834,33.842588010665985,77.0687738241653
100.44265593561367,33.091105523885105,14.959798558692782,0.0,1e-06,0.0,1.0,1.6391984002242215,0.04878748408028636,33.8462033702468,77.2254249899789
105.44622425629291,27.40568382792863,10.534372850988158,0.0,1e-06,0.0,1.0,1.6381602669868045,0.0466001382995676,33.848655585257404,77.438080473349
110.19867549668875,26.60570146776281,14.959798558692782,0.0,1e-06,0.0,1.0,1.638146096702201,0.04744243169684848,33.85201104654109,77.70659455350716
115.11777301927195,24.06680653219623,15.625,0.0,1e-06,0.0,1.0,1.6393077424463418,0.04841684717806592,33.85514778670618,78.03058885156447
121.00840336134455,24.517921449874628,16.173411547086427,0.0,1e-06,0.0,1.0,1.638785873306151,0.04951227079162267,33.85668576221251,78.40945371621139
126.3157894736842,22.678688601122126,16.703827619526525,0.0,1e-06,0.0,1.0,1.6370039875552445,0.0512024813593473,33.86066935883265,78.84235052408906
131.28205128205127,21.035800027869158,16.137430609197573,0.0,1e-06,0.0,1.0,1.6402092045683896,0.05219344841859761,33.8655935759031,79.32821488577058
136.85534591194968,19.669976616757996,15.625,0.0,1e-06,0.0,1.0,1.6366182062548535,0.05257354333006485,33.8722858420813,79.86576074471589
141.93018480492813,17.640973466060395,13.127625787762593,0.0,1e-06,0.0,1.0,1.6358782010603168,0.05207209239874562,33.87744957757416,80.45348535303955
146.50602409638554,16.488435572173866,11.048543456039805,0.0,1e-06,0.0,1.0,1.6360200510056546,0.05115784212978572,33.88503806078611,81.0896751044703
152.0,15.903848360044174,12.21462437454018,0.0,1e-06,0.0,1.0,1.6310644333737394,0.04777993139087406,33.889642503669776,81.77241220149757
157.05521472392638,15.209314323384207,12.924534247945486,0.0,1e-06,0.0,1.0,1.63151392498794,0.04856050516124649,33.892499660969236,82.49958213040802
161.68421052631578,13.865811991639726,11.888842347698157,0.0,1e-06,0.0,1.0,1.6320326327873869,0.048308222245755046,33.899007293753925,83.26888191472631
166.61157024793388,14.038662398893756,14.405538214520137,0.0,1e-06,0.0,1.0,1.6334668312452085,0.050323535645047414,33.90377449108497,84.07782911450191
170.66666666666666,12.239835184385004,12.757759076995718,0.0,1e-06,0.0,1.0,1.6336733875924632,0.05310914850284491,33.90768669493852,84.92377153594023
175.26970954356847,11.452070665196802,12.757759076995718,0.0,1e-06,0.0,1.0,1.633094844655271,0.052346237427985484,33.911319587152,85.80389761307208
178.7854251012146,11.162823862197678,12.4644380502729,0.0,1e-06,0.0,1.0,1.6317811725870972,0.051623797783108744,33.91610933561148,86.71524742050352
182.4793388429752,9.750475607613671,12.011033043528242,0.0,1e-06,0.0,1.0,1.6299898424499446,0.0503045499512612,33.91563185591724,87.65472427379675
186.5587044534413,8.926633594272193,10.302819896809172,0.0,1e-06,0.0,1.0,1.6330748926965062,0.04814289389485667,33.92013179044886,88.61910687171363
189.62962962962962,8.13150781041458,10.805688668876947,0.0,1e-06,0.0,1.0,1.6332922948183026,0.04765864379716521,33.92287051106594,89.60506193241415
192.7710843373494,8.75,11.048543456039805,0.0,1e-06,0.0,1.0,1.6363974017138505,0.051445774583723056,33.92732545953346,90.60915727375298
195.6687898089172,7.5644205980613615,10.805688668876947,0.0,1e-06,0.0,1.0,1.6357427933885096,0.05010818911924285,33.93088742730504,91.62787528606367
197.53086419753086,7.756046028744286,12.352647110032732,0.0,1e-06,0.0,1.0,1.6337607419384415,0.051445359201109854,33.93563793442423,92.65762674427113
199.68,6.583203816167862,10.825317547305483,0.0,1e-06,0.0,1.0,1.6365359322029756,0.051965157887663885,33.93929780202271,93.6947649048335
200.836820083682,5.0775240028974755,7.8125,0.0,1e-06,0.0,1.0,1.632376832185778,0.05296074849640699,33.943170521795025,94.73559983188973
185.93684210526314,81.33470392095408,87.37816192744147,8.695652173913043,1e-06,0.0,1.0,1.634625384903523,0.05304223739054408,33.94728650120925,95.77641289608474
179.5121951219512,96.5104389561291,121.67086633992992,17.391304347826086,1e-06,0.0,1.0,1.6375511484146075,0.054073790653986036,33.951388325067924,96.81347138886176
171.70731707317074,109.73413588538617,150.45040266052558,27.27272727272727,1e-06,0.0,1.0,1.638975107241449,0.05240924686727766,33.957381183738214,97.84304319455597
156.4154786150713,130.86578808912395,159.66659341462628,30.0,1e-06,0.0,1.0,1.642162134217616,0.04746738075524077,33.960809280896,98.86141146239426
162.0253164556962,123.73382154346483,158.29257035296183,30.0,1e-06,0.0,1.0,1.6420829303858269,0.04882748276336409,33.965774901352155,99.86488922050675
170.3225806451613,110.3575261338354,123.22021638590998,18.181818181818183,1e-06,0.0,1.0,1.5798162361515895,0.194444190231306,33.96985254298613,100.84983387428392
183.61746361746364,80.32408290139918,85.71122069059994,8.695652173913043,1e-06,0.0,1.0,1.4151739085657635,0.3138150252229123,33.97466590273911,101.81266153186886
197.93814432989691,7.654655446197432,11.49968862803105,0.0,1e-06,0.0,1.0,1.2521884999139705,0.3237129541503067,33.97573668359311,102.74986110025702
195.6687898089172,7.5644205980613615,10.805688668876947,0.0,1e-06,0.0,1.0,1.0872294329792793,0.24173854230803918,33.9776595376035,103.65800809637936
192.7710843373494,8.75,11.048543456039805,0.0,1e-06,0.0,1.0,0.98143608910373,0.04087610278815912,33.98171274642098,104.53377811867088
189.24024640657083,8.413312489140681,9.77411315892538,0.0,1e-06,0.0,1.0,0.9810433031426453,0.04190501168252491,33.98335323307715,105.37395992596456
185.8064516129032,9.743899444723805,10.805688668876947,0.0,1e-06,0.0,1.0,0.9785881898201407,0.04532377603390511,33.99077348160826,106.17546807210117
180.98360655737704,11.245207443781826,13.735141765492695,0.0,1e-06,0.0,1.0,0.9787669212753831,0.042731395149082294,33.99900895355512,106.93535504639799
177.10691823899373,12.803804245255643,13.638618139749523,0.0,1e-06,0.0,1.0,0.983541246724935,0.04309080783675336,34.00416792460854,107.65082287206903
171.70731707317074,13.771817776750934,13.638618139749523,0.0,1e-06,0.0,1.0,0.984015217528909,0.042097896586183396,34.010719068991776,108.31923411682888
166.61157024793388,15.60727452634154,14.405538214520137,0.0,1e-06,0.0,1.0,0.9830278758071671,0.038676672349660886,34.009896867307624,108.93812227223097
160.6694560669456,17.044862679118303,14.779770358233083,0.0,1e-06,0.0,1.0,0.9836619248331837,0.03991237486677379,34.01490900697223,109.50520146078267
155.15151515151516,19.686879950553365,16.81336208903032,0.0,1e-06,0.0,1.0,0.9781508225097402,0.04088368191332428,34.01873771522424,110.01837543253177
148.6451612903226,19.661027175184245,16.947692017082513,0.0,1e-06,0.0,1.0,0.9759767936410813,0.0409709866847654,34.0217258986205,110.475745815623
141.93018480492813,24.690039328694258,16.077992357110205,0.0,1e-06,0.0,1.0,0.9747734066933587,0.042366453085185836,34.028930507811936,110.87561958826679
134.87603305785123,26.31952401337565,11.71875,0.0,1e-06,0.0,1.0,0.9765580753565374,0.04285913285825799,34.0320501819107,111.216515742635
